nterm,date,time,price,volume,prev_day_volume,total_daily_volume_prev_day,yesterday_close,flat_delta_px_prev_bar,percent_delta_px_prev_bar,flat_delta_px_close,percent_delta_px_close
2961,2022-12-14,12:00:00,77.41,734.0,1286.0,36387.0,75.46,0.0499999999999971,0.0646328852119921,1.9500000000000028,2.5841505433342205
2962,2022-12-14,12:10:00,77.49,708.0,1653.0,36387.0,75.46,0.0799999999999983,0.1033458209533629,2.030000000000001,2.6901669758812634
2963,2022-12-14,12:20:00,77.58,1529.0,1029.0,36387.0,75.46,0.0900000000000034,0.1161440185830473,2.1200000000000045,2.809435462496693
2964,2022-12-14,12:30:00,77.66,971.0,791.0,36387.0,75.46,0.0799999999999983,0.1031193606599617,2.200000000000003,2.915451895043736
2965,2022-12-14,12:40:00,77.64,833.0,816.0,36387.0,75.46,-0.019999999999996,-0.0257532835436466,2.180000000000007,2.88894778690698
2966,2022-12-14,12:50:00,77.59,793.0,1637.0,36387.0,75.46,-0.0499999999999971,-0.0643997939206557,2.1300000000000097,2.8226875165650807
2967,2022-12-14,13:00:00,77.64,792.0,948.0,36387.0,75.46,0.0499999999999971,0.0644412939811794,2.180000000000007,2.88894778690698
2968,2022-12-14,13:10:00,77.5,1524.0,498.0,36387.0,75.46,-0.1400000000000005,-0.1803194229778472,2.0400000000000063,2.7034190299496506
2969,2022-12-14,13:20:00,77.57,486.0,527.0,36387.0,75.46,0.0699999999999931,0.0903225806451524,2.1099999999999994,2.796183408428306
2970,2022-12-14,13:30:00,77.59,663.0,562.0,36387.0,75.46,0.0200000000000102,0.0257831635941861,2.1300000000000097,2.8226875165650807
2971,2022-12-14,13:40:00,77.57,739.0,600.0,36387.0,75.46,-0.0200000000000102,-0.0257765175924864,2.1099999999999994,2.796183408428306
2972,2022-12-14,13:50:00,77.33,883.0,592.0,36387.0,75.46,-0.2399999999999948,-0.3093979631300695,1.8700000000000043,2.4781341107871784
2973,2022-12-14,14:00:00,77.04,1965.0,594.0,36387.0,75.46,-0.289999999999992,-0.3750161644898384,1.5800000000000125,2.0938245428041515
2974,2022-12-14,14:10:00,77.33,1333.0,834.0,36387.0,75.46,0.289999999999992,0.3764278296988473,1.8700000000000043,2.4781341107871784
2975,2022-12-14,14:20:00,77.29,2529.0,2572.0,36387.0,75.46,-0.039999999999992,-0.0517263675158309,1.8300000000000125,2.4251258945136667
2976,2022-12-14,14:30:00,77.14,1448.0,467.0,36387.0,75.46,-0.1500000000000056,-0.1940742657523685,1.6800000000000068,2.22634508348795
2977,2022-12-14,14:40:00,77.43,754.0,236.0,36387.0,75.46,0.2900000000000062,0.3759398496240682,1.970000000000013,2.610654651470996
2978,2022-12-14,14:50:00,77.41,376.0,163.0,36387.0,75.46,-0.0200000000000102,-0.0258297817383575,1.9500000000000028,2.5841505433342205
2979,2022-12-14,15:00:00,77.49,431.0,191.0,36387.0,75.46,0.0799999999999983,0.1033458209533629,2.030000000000001,2.6901669758812634
2980,2022-12-14,15:10:00,77.6,942.0,62.0,36387.0,75.46,0.1099999999999994,0.1419538004903851,2.140000000000001,2.835939570633449
2981,2022-12-14,15:20:00,77.35,477.0,137.0,36387.0,75.46,-0.25,-0.3221649484536082,1.8900000000000008,2.504638218923934
2982,2022-12-14,15:30:00,77.44,276.0,238.0,36387.0,75.46,0.0900000000000034,0.1163542340012972,1.980000000000004,2.623906705539364
2983,2022-12-14,15:40:00,77.41,219.0,242.0,36387.0,75.46,-0.0300000000000011,-0.038739669421489,1.9500000000000028,2.5841505433342205
2984,2022-12-14,15:50:00,77.41,192.0,377.0,36387.0,75.46,0.0,0.0,1.9500000000000028,2.5841505433342205
2985,2022-12-14,16:00:00,77.48,116.0,245.0,36387.0,75.46,0.0700000000000073,0.0904275933342041,2.0200000000000102,2.676914921812895
2986,2022-12-15,09:30:00,76.93,2007.0,896.0,46770.0,77.48,-0.5499999999999972,-0.7098606091894645,-0.5499999999999972,-0.7098606091894645
2987,2022-12-15,09:40:00,76.88,1192.0,1194.0,46770.0,77.48,-0.0500000000000113,-0.0649941505264673,-0.6000000000000085,-0.7743933918430672
2988,2022-12-15,09:50:00,76.36,1680.0,1293.0,46770.0,77.48,-0.519999999999996,-0.6763787721123778,-1.1200000000000043,-1.4455343314403777
2989,2022-12-15,10:00:00,76.59,1797.0,1135.0,46770.0,77.48,0.2300000000000039,0.3012048192771137,-0.8900000000000006,-1.1486835312338677
2990,2022-12-15,10:10:00,76.65,1556.0,993.0,46770.0,77.48,0.0600000000000022,0.0783392087739943,-0.8299999999999983,-1.071244192049559
2991,2022-12-15,10:20:00,76.61,619.0,991.0,46770.0,77.48,-0.0400000000000062,-0.0521852576647178,-0.8700000000000045,-1.1228704181724374
2992,2022-12-15,10:30:00,76.72,1261.0,3768.0,46770.0,77.48,0.1099999999999994,0.1435843884610357,-0.7600000000000051,-0.9808982963345444
2993,2022-12-15,10:40:00,76.88,1190.0,1822.0,46770.0,77.48,0.1599999999999966,0.2085505735140727,-0.6000000000000085,-0.7743933918430672
2994,2022-12-15,10:50:00,76.52,1218.0,946.0,46770.0,77.48,-0.3599999999999994,-0.4682622268470336,-0.960000000000008,-1.2390294269489002
2995,2022-12-15,11:00:00,76.53,966.0,1855.0,46770.0,77.48,0.0100000000000051,0.0130684788290709,-0.9500000000000028,-1.226122870418176
2996,2022-12-15,11:10:00,76.22,2366.0,3489.0,46770.0,77.48,-0.3100000000000023,-0.4050699072259274,-1.2600000000000051,-1.626226122870425
2997,2022-12-15,11:20:00,75.72,3053.0,3058.0,46770.0,77.48,-0.5,-0.6559958016268695,-1.7600000000000051,-2.2715539494063046
2998,2022-12-15,11:30:00,75.61,1958.0,1478.0,46770.0,77.48,-0.1099999999999994,-0.1452720549392491,-1.8700000000000043,-2.4135260712441977
2999,2022-12-15,11:40:00,75.83,1812.0,1414.0,46770.0,77.48,0.2199999999999988,0.290966803332891,-1.6500000000000057,-2.129581827568412
3000,2022-12-15,11:50:00,76.04,1605.0,725.0,46770.0,77.48,0.2100000000000079,0.2769352499011051,-1.4399999999999975,-1.8585441404233325
3001,2022-12-15,12:00:00,76.33,1187.0,734.0,46770.0,77.48,0.289999999999992,0.3813782219884166,-1.1500000000000057,-1.4842540010325318
3002,2022-12-15,12:10:00,76.6,1204.0,708.0,46770.0,77.48,0.269999999999996,0.3537272369972435,-0.8800000000000097,-1.1357769747031616
3003,2022-12-15,12:20:00,76.83,1641.0,1529.0,46770.0,77.48,0.2300000000000039,0.3002610966057493,-0.6500000000000057,-0.8389261744966516
3004,2022-12-15,12:30:00,76.69,1406.0,971.0,46770.0,77.48,-0.1400000000000005,-0.1822204867890154,-0.7900000000000063,-1.0196179659266988
3005,2022-12-15,12:40:00,76.74,1318.0,833.0,46770.0,77.48,0.0499999999999971,0.0651975485721699,-0.7400000000000091,-0.9550851832731144
3006,2022-12-15,12:50:00,76.96,829.0,793.0,46770.0,77.48,0.2199999999999988,0.2866823038832407,-0.5200000000000102,-0.6711409395973286
3007,2022-12-15,13:00:00,77.04,2198.0,792.0,46770.0,77.48,0.0800000000000125,0.1039501039501201,-0.4399999999999977,-0.5678884873515717
3008,2022-12-15,13:10:00,76.74,1366.0,1524.0,46770.0,77.48,-0.3000000000000113,-0.3894080996884883,-0.7400000000000091,-0.9550851832731144
3009,2022-12-15,13:20:00,77.08,1085.0,486.0,46770.0,77.48,0.3400000000000034,0.4430544696377422,-0.4000000000000057,-0.5162622612287114
3010,2022-12-15,13:30:00,77.04,966.0,663.0,46770.0,77.48,-0.039999999999992,-0.0518941359626259,-0.4399999999999977,-0.5678884873515717
3011,2022-12-15,13:40:00,76.66,1131.0,739.0,46770.0,77.48,-0.3800000000000096,-0.4932502596054123,-0.8200000000000074,-1.058337635518853
3012,2022-12-15,13:50:00,76.69,629.0,883.0,46770.0,77.48,0.0300000000000011,0.039133837725021,-0.7900000000000063,-1.0196179659266988
3013,2022-12-15,14:00:00,76.61,1024.0,1965.0,46770.0,77.48,-0.0799999999999983,-0.1043160777154756,-0.8700000000000045,-1.1228704181724374
3014,2022-12-15,14:10:00,76.63,1110.0,1333.0,46770.0,77.48,0.019999999999996,0.0261062524474559,-0.8500000000000085,-1.0970573051110073
3015,2022-12-15,14:20:00,76.1,3366.0,2529.0,46770.0,77.48,-0.5300000000000011,-0.6916351298447099,-1.3800000000000097,-1.7811048012390418
3016,2022-12-15,14:30:00,76.17,1179.0,1448.0,46770.0,77.48,0.0700000000000073,0.0919842312746483,-1.3100000000000025,-1.690758905524009
3017,2022-12-15,14:40:00,76.11,443.0,754.0,46770.0,77.48,-0.0600000000000022,-0.0787711697518737,-1.3700000000000043,-1.7681982447083175
3018,2022-12-15,14:50:00,76.13,351.0,376.0,46770.0,77.48,0.019999999999996,0.0262777558796426,-1.3500000000000083,-1.7423851316468877
3019,2022-12-15,15:00:00,76.17,259.0,431.0,46770.0,77.48,0.0400000000000062,0.0525417049783347,-1.3100000000000025,-1.690758905524009
3020,2022-12-15,15:10:00,76.09,232.0,942.0,46770.0,77.48,-0.0799999999999983,-0.1050282263358255,-1.3900000000000006,-1.7940113577697476
3021,2022-12-15,15:20:00,76.08,196.0,477.0,46770.0,77.48,-0.0100000000000051,-0.0131423314496058,-1.4000000000000057,-1.806917914300472
3022,2022-12-15,15:30:00,76.24,279.0,276.0,46770.0,77.48,0.1599999999999966,0.2103049421661364,-1.240000000000009,-1.6004130098089948
3023,2022-12-15,15:40:00,76.07,316.0,219.0,46770.0,77.48,-0.1700000000000017,-0.2229800629590788,-1.4100000000000108,-1.819824470831196
3024,2022-12-15,15:50:00,76.22,362.0,192.0,46770.0,77.48,0.1500000000000056,0.197186801630085,-1.2600000000000051,-1.626226122870425
3025,2022-12-15,16:00:00,76.22,141.0,116.0,46770.0,77.48,0.0,0.0,-1.2600000000000051,-1.626226122870425
3026,2022-12-16,09:30:00,73.57,4626.0,2007.0,48498.0,76.22,-2.6500000000000057,-3.4767777486224163,-2.6500000000000057,-3.4767777486224163
3027,2022-12-16,09:40:00,74.2,3769.0,1192.0,48498.0,76.22,0.6300000000000097,0.856327307326369,-2.019999999999996,-2.6502230385725483
3028,2022-12-16,09:50:00,74.55,4598.0,1680.0,48498.0,76.22,0.3499999999999943,0.4716981132075395,-1.6700000000000017,-2.1910259774337466
3029,2022-12-16,10:00:00,74.33,3268.0,1797.0,48498.0,76.22,-0.2199999999999988,-0.2951039570757865,-1.8900000000000008,-2.479664130149568
3030,2022-12-16,10:10:00,74.24,2226.0,1556.0,48498.0,76.22,-0.0900000000000034,-0.1210816628548411,-1.980000000000004,-2.597743374442409
3031,2022-12-16,10:20:00,73.91,2881.0,619.0,48498.0,76.22,-0.3299999999999983,-0.4445043103448253,-2.3100000000000023,-3.030700603516141
3032,2022-12-16,10:30:00,74.16,2692.0,1261.0,48498.0,76.22,0.25,0.3382492220267893,-2.0600000000000023,-2.7027027027027057
3033,2022-12-16,10:40:00,74.23,2579.0,1190.0,48498.0,76.22,0.0700000000000073,0.0943905070118762,-1.9899999999999949,-2.6108632904749345
3034,2022-12-16,10:50:00,73.76,3463.0,1218.0,48498.0,76.22,-0.4699999999999988,-0.6331671830796158,-2.4599999999999937,-3.22749934400419
3035,2022-12-16,11:00:00,73.9,2708.0,966.0,48498.0,76.22,0.1400000000000005,0.189804772234274,-2.319999999999993,-3.043820519548666
3036,2022-12-16,11:10:00,73.99,2426.0,2366.0,48498.0,76.22,0.0899999999999892,0.1217861975642614,-2.230000000000004,-2.925741275255844
3037,2022-12-16,11:20:00,74.06,3890.0,3053.0,48498.0,76.22,0.0700000000000073,0.0946073793756012,-2.1599999999999966,-2.833901863028072
3038,2022-12-16,11:30:00,74.19,2837.0,1958.0,48498.0,76.22,0.1299999999999954,0.1755333513367478,-2.030000000000001,-2.663342954605092
3039,2022-12-16,11:40:00,74.34,2147.0,1812.0,48498.0,76.22,0.1500000000000056,0.202183582693093,-1.879999999999996,-2.466544214117024
3040,2022-12-16,11:50:00,74.17,1580.0,1605.0,48498.0,76.22,-0.1700000000000017,-0.2286790422383665,-2.049999999999997,-2.6895827866701616
3041,2022-12-16,12:00:00,75.33,18878.0,1187.0,48498.0,76.22,1.1599999999999966,1.5639746528245873,-0.8900000000000006,-1.1676725268958288
3042,2022-12-16,12:10:00,75.05,4188.0,1204.0,48498.0,76.22,-0.2800000000000011,-0.3716978627372908,-1.1700000000000017,-1.5350301758068772
3043,2022-12-16,12:20:00,74.95,2179.0,1641.0,48498.0,76.22,-0.0999999999999943,-0.1332445036642162,-1.269999999999996,-1.6662293361322436
3044,2022-12-16,12:30:00,74.81,1962.0,1406.0,48498.0,76.22,-0.1400000000000005,-0.1867911941294203,-1.4099999999999966,-1.849908160587768
3045,2022-12-16,12:40:00,74.81,2247.0,1318.0,48498.0,76.22,0.0,0.0,-1.4099999999999966,-1.849908160587768
3046,2022-12-16,12:50:00,74.24,5153.0,829.0,48498.0,76.22,-0.5700000000000074,-0.7619302232321981,-1.980000000000004,-2.597743374442409
3047,2022-12-16,13:00:00,74.61,1927.0,2198.0,48498.0,76.22,0.3700000000000045,0.4983836206896613,-1.6099999999999994,-2.1123064812385195
3048,2022-12-16,13:10:00,74.69,1576.0,1366.0,48498.0,76.22,0.0799999999999983,0.1072242326765826,-1.5300000000000011,-2.0073471529782223
3049,2022-12-16,13:20:00,74.83,1576.0,1085.0,48498.0,76.22,0.1400000000000005,0.1874414245548273,-1.3900000000000006,-1.823668328522698
3050,2022-12-16,13:30:00,74.68,1014.0,966.0,48498.0,76.22,-0.1499999999999914,-0.2004543632232947,-1.539999999999992,-2.020467069010748
3051,2022-12-16,13:40:00,74.59,962.0,1131.0,48498.0,76.22,-0.0900000000000034,-0.120514193893952,-1.6299999999999957,-2.1385463133035887
3052,2022-12-16,13:50:00,74.45,1320.0,629.0,48498.0,76.22,-0.1400000000000005,-0.1876927202037814,-1.769999999999996,-2.322225137759113
3053,2022-12-16,14:00:00,74.68,1730.0,1024.0,48498.0,76.22,0.2300000000000039,0.3089321692411068,-1.539999999999992,-2.020467069010748
3054,2022-12-16,14:10:00,74.73,2341.0,1110.0,48498.0,76.22,0.0499999999999971,0.0669523299410781,-1.4899999999999949,-1.9548674888480648
3055,2022-12-16,14:20:00,74.46,6306.0,3366.0,48498.0,76.22,-0.2700000000000102,-0.3613006824568583,-1.7600000000000051,-2.3091052217265875
3056,2022-12-16,14:30:00,74.26,2096.0,1179.0,48498.0,76.22,-0.1999999999999886,-0.2686005909212848,-1.9599999999999933,-2.5715035423773203
3057,2022-12-16,14:40:00,74.29,623.0,443.0,48498.0,76.22,0.0300000000000011,0.0403985995152183,-1.9299999999999928,-2.532143794279707
3058,2022-12-16,14:50:00,74.44,676.0,351.0,48498.0,76.22,0.1499999999999914,0.2019114281868238,-1.7800000000000011,-2.3353450537916576
3059,2022-12-16,15:00:00,74.32,704.0,259.0,48498.0,76.22,-0.1200000000000045,-0.1612036539494956,-1.9000000000000057,-2.492784046182112
3060,2022-12-16,15:10:00,74.38,399.0,232.0,48498.0,76.22,0.0600000000000022,0.0807319698600676,-1.840000000000004,-2.4140645499868847
3061,2022-12-16,15:20:00,74.43,249.0,196.0,48498.0,76.22,0.0500000000000113,0.0672223716052855,-1.789999999999992,-2.348464969824183
3062,2022-12-16,15:30:00,74.44,338.0,279.0,48498.0,76.22,0.0099999999999909,0.0134354426978246,-1.7800000000000011,-2.3353450537916576
3063,2022-12-16,15:40:00,74.49,330.0,316.0,48498.0,76.22,0.0499999999999971,0.0671681891456168,-1.730000000000004,-2.269745473628974
3064,2022-12-16,15:50:00,74.48,563.0,362.0,48498.0,76.22,-0.0099999999999909,-0.0134246207544514,-1.7399999999999949,-2.2828653896615
3065,2022-12-16,16:00:00,74.48,183.0,141.0,48498.0,76.22,0.0,0.0,-1.7399999999999949,-2.2828653896615
3066,2022-12-19,09:30:00,75.61,3735.0,4626.0,105210.0,74.48,1.1299999999999957,1.5171858216970937,1.1299999999999957,1.5171858216970937
3067,2022-12-19,09:40:00,75.81,2219.0,3769.0,105210.0,74.48,0.2000000000000028,0.2645152757571787,1.3299999999999983,1.7857142857142831
3068,2022-12-19,09:50:00,75.77,2588.0,4598.0,105210.0,74.48,-0.0400000000000062,-0.052763487666543,1.289999999999992,1.7320085929108375
3069,2022-12-19,10:00:00,75.94,2464.0,3268.0,105210.0,74.48,0.1700000000000017,0.224363204434475,1.4599999999999935,1.960257787325448
3070,2022-12-19,10:10:00,75.98,2479.0,2226.0,105210.0,74.48,0.0400000000000062,0.0526731630234477,1.5,2.013963480128893
3071,2022-12-19,10:20:00,75.42,4021.0,2881.0,105210.0,74.48,-0.5600000000000023,-0.7370360621216139,0.9399999999999976,1.2620837808807703
3072,2022-12-19,10:30:00,74.9,4918.0,2692.0,105210.0,74.48,-0.519999999999996,-0.6894722885176293,0.4200000000000017,0.5639097744360925
3073,2022-12-19,10:40:00,74.99,3234.0,2579.0,105210.0,74.48,0.0899999999999892,0.1201602136181431,0.5099999999999909,0.6847475832438116
3074,2022-12-19,10:50:00,74.51,4265.0,3463.0,105210.0,74.48,-0.4799999999999897,-0.6400853447126148,0.0300000000000011,0.0402792696025793
3075,2022-12-19,11:00:00,74.53,3794.0,2708.0,105210.0,74.48,0.019999999999996,0.0268420346262193,0.0499999999999971,0.0671321160042926
3076,2022-12-19,11:10:00,74.87,4259.0,2426.0,105210.0,74.48,0.3400000000000034,0.4561921373943424,0.3900000000000005,0.5236305048335131
3077,2022-12-19,11:20:00,75.5,7757.0,3890.0,105210.0,74.48,0.6299999999999955,0.8414585281153939,1.019999999999996,1.3694951664876422
3078,2022-12-19,11:30:00,75.65,4707.0,2837.0,105210.0,74.48,0.1500000000000056,0.1986754966887492,1.1700000000000017,1.570891514500539
3079,2022-12-19,11:40:00,75.85,3792.0,2147.0,105210.0,74.48,0.1999999999999886,0.2643754130865678,1.3699999999999903,1.8394199785177097
3080,2022-12-19,11:50:00,75.98,2500.0,1580.0,105210.0,74.48,0.1300000000000096,0.1713909030982329,1.5,2.013963480128893
3081,2022-12-19,12:00:00,75.89,3767.0,18878.0,105210.0,74.48,-0.0900000000000034,-0.1184522242695491,1.4099999999999966,1.8931256713211555
3082,2022-12-19,12:10:00,76.04,1764.0,4188.0,105210.0,74.48,0.1500000000000056,0.1976544999341226,1.5600000000000025,2.094522019334053
3083,2022-12-19,12:20:00,76.22,2182.0,2179.0,105210.0,74.48,0.1799999999999926,0.2367175170962554,1.7399999999999949,2.33619763694951
3084,2022-12-19,12:30:00,76.19,5733.0,1962.0,105210.0,74.48,-0.0300000000000011,-0.0393597480976136,1.7099999999999935,2.29591836734693
3085,2022-12-19,12:40:00,75.64,4432.0,2247.0,105210.0,74.48,-0.5499999999999972,-0.7218795117469448,1.1599999999999966,1.557465091299673
3086,2022-12-19,12:50:00,75.85,1896.0,5153.0,105210.0,74.48,0.2099999999999937,0.2776308831306104,1.3699999999999903,1.8394199785177097
3087,2022-12-19,13:00:00,75.89,1563.0,1927.0,105210.0,74.48,0.0400000000000062,0.0527356624917683,1.4099999999999966,1.8931256713211555
3088,2022-12-19,13:10:00,75.95,1524.0,1576.0,105210.0,74.48,0.0600000000000022,0.079061799973649,1.4699999999999989,1.9736842105263144
3089,2022-12-19,13:20:00,75.85,972.0,1576.0,105210.0,74.48,-0.1000000000000085,-0.1316655694535991,1.3699999999999903,1.8394199785177097
3090,2022-12-19,13:30:00,75.86,1279.0,1014.0,105210.0,74.48,0.0100000000000051,0.0131839156229467,1.3799999999999957,1.852846401718576
3091,2022-12-19,13:40:00,75.96,1105.0,962.0,105210.0,74.48,0.0999999999999943,0.1318217769575458,1.4799999999999898,1.987110633727161
3092,2022-12-19,13:50:00,75.96,1246.0,1320.0,105210.0,74.48,0.0,0.0,1.4799999999999898,1.987110633727161
3093,2022-12-19,14:00:00,75.81,2103.0,1730.0,105210.0,74.48,-0.1499999999999914,-0.1974723538704469,1.3299999999999983,1.7857142857142831
3094,2022-12-19,14:10:00,75.88,2754.0,2341.0,105210.0,74.48,0.0699999999999931,0.0923361034164268,1.3999999999999917,1.8796992481202888
3095,2022-12-19,14:20:00,75.39,7619.0,6306.0,105210.0,74.48,-0.4899999999999949,-0.645756457564569,0.9099999999999966,1.221804511278191
3096,2022-12-19,14:30:00,75.45,2950.0,2096.0,105210.0,74.48,0.0600000000000022,0.0795861520095533,0.9699999999999988,1.3023630504833497
3097,2022-12-19,14:40:00,75.45,500.0,623.0,105210.0,74.48,0.0,0.0,0.9699999999999988,1.3023630504833497
3098,2022-12-19,14:50:00,75.5,349.0,676.0,105210.0,74.48,0.0499999999999971,0.0662690523525475,1.019999999999996,1.3694951664876422
3099,2022-12-19,15:00:00,75.73,750.0,704.0,105210.0,74.48,0.2300000000000039,0.3046357615894092,1.25,1.6783029001074117
3100,2022-12-19,15:10:00,75.79,883.0,399.0,105210.0,74.48,0.0600000000000022,0.0792288392975072,1.3100000000000025,1.75886143931257
3101,2022-12-19,15:20:00,75.94,958.0,249.0,105210.0,74.48,0.1499999999999914,0.1979152922549036,1.4599999999999935,1.960257787325448
3102,2022-12-19,15:30:00,75.89,578.0,338.0,105210.0,74.48,-0.0499999999999971,-0.0658414537792957,1.4099999999999966,1.8931256713211555
3103,2022-12-19,15:40:00,75.94,317.0,330.0,105210.0,74.48,0.0499999999999971,0.0658848333113679,1.4599999999999935,1.960257787325448
3104,2022-12-19,15:50:00,75.93,490.0,563.0,105210.0,74.48,-0.0099999999999909,-0.0131682907558479,1.4500000000000028,1.946831364124601
3105,2022-12-19,16:00:00,75.93,221.0,183.0,105210.0,74.48,0.0,0.0,1.4500000000000028,1.946831364124601
3106,2022-12-20,09:30:00,75.8,3784.0,3735.0,104667.0,75.93,-0.1300000000000096,-0.1712103252996308,-0.1300000000000096,-0.1712103252996308
3107,2022-12-20,09:40:00,75.96,2192.0,2219.0,104667.0,75.93,0.1599999999999966,0.2110817941952462,0.0299999999999869,0.0395100750691254
3108,2022-12-20,09:50:00,76.11,1925.0,2588.0,104667.0,75.93,0.1500000000000056,0.1974723538704656,0.1799999999999926,0.237060450414846
3109,2022-12-20,10:00:00,75.92,3034.0,2464.0,104667.0,75.93,-0.1899999999999977,-0.2496386808566518,-0.0100000000000051,-0.0131700250230542
3110,2022-12-20,10:10:00,76.06,2310.0,2479.0,104667.0,75.93,0.1400000000000005,0.1844046364594317,0.1299999999999954,0.171210325299612
3111,2022-12-20,10:20:00,76.04,1865.0,4021.0,104667.0,75.93,-0.019999999999996,-0.0262950302392795,0.1099999999999994,0.1448702752535222
